XDIS-ASCII-Export of ASP.webview_samples_by_expedition_view_aspx, created on 11/16/2017 1:21:15 PM, SEPARATOR:TAB

EXPEDITION	SITE	HOLE	CORE	CORE_TYPE	SECTION	CC	TOP_DEPTH	BOTTOM_DEPTH	VOLUME	MBSF_TOP	MCD_TOP	HALF	ANALYST	LOCATION	REQUEST	REQUEST_PART	TYPE	SAMPLE_DATE	SAMPLE	IGSN	REMARKS	SUBSAMPLES	
208	1264	A	17	H	3	no	102	103	15	155.82	177.21	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800385	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	102	104	15	155.82	177.21	W	HC        	BCR	20755	C	----	7/28/2008 12:00:00 AM	4190497	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	104	105	15	155.84	177.23	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800386	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	106	107	15	155.86	177.25	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800387	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	108	109	15	155.88	177.27	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800388	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	110	111	15	155.9	177.29	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800390	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	112	113	15	155.92	177.31	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800391	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	114	115	15	155.94	177.33	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800392	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	116	117	15	155.96	177.35	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800393	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	117	119	10	155.97	177.36	W	Micah Nico	SHI	18382	A	----	4/7/2003 12:00:00 AM	4144960	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	118	119	15	155.98	177.37	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800394	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	120	121	15	156	177.39	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800395	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	122	123	15	156.02	177.41	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800396	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	124	125	15	156.04	177.43	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800397	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	126	127	15	156.06	177.45	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800398	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	128	129	15	156.08	177.47	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800399	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	130	131	15	156.1	177.49	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800400	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	130	132	10	156.1	177.49	W	DL        	BCR	18594	A	----	2/26/2004 12:00:00 AM	4174175	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	132	133	15	156.12	177.51	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800401	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	134	135	15	156.14	177.53	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800402	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	136	137	15	156.16	177.55	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800403	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	138	139	15	156.18	177.57	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800404	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	140	141	15	156.2	177.59	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800405	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	140	141	2	156.2	177.59	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4859025	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	142	143	15	156.22	177.61	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800406	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	144	145	15	156.24	177.63	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800407	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	146	147	15	156.26	177.65	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800408	&nbsp;	&nbsp;	0	
208	1264	A	17	H	3	no	148	149	15	156.28	177.67	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800409	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	0	1	15	156.3	177.69	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800631	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	2	3	15	156.32	177.71	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800633	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	4	5	15	156.34	177.73	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800634	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	6	7	15	156.36	177.75	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800636	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	8	9	15	156.38	177.77	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800637	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	10	11	15	156.4	177.79	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800638	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	12	13	15	156.42	177.81	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800639	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	14	15	15	156.44	177.83	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800640	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	16	17	15	156.46	177.85	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800642	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	18	19	15	156.48	177.87	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800643	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	20	21	15	156.5	177.89	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800644	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	22	23	15	156.52	177.91	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800645	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	24	25	15	156.54	177.93	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800646	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	26	27	15	156.56	177.95	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800647	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	28	29	15	156.58	177.97	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800648	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	30	31	15	156.6	177.99	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800649	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	32	33	15	156.62	178.01	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800650	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	32	34	10	156.62	178.01	W	Micah Nico	SHI	18467	A	----	4/7/2003 12:00:00 AM	4144961	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	32	34	10	156.62	178.01	W	Micah Nico	SHI	18361	A	----	4/7/2003 12:00:00 AM	4144962	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	33	35	10	156.63	178.02	W	SF	BCR	22086	A	---	7/30/2010 12:00:00 AM	4406765	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	34	35	15	156.64	178.03	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800651	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	36	37	15	156.66	178.05	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800652	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	38	39	15	156.68	178.07	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800653	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	40	41	15	156.7	178.09	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800654	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	40	41	2	156.7	178.09	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4859026	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	42	43	15	156.72	178.11	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800655	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	44	45	15	156.74	178.13	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800656	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	46	47	15	156.76	178.15	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800657	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	46	48	15	156.76	178.15	W	HC        	BCR	20755	C	----	7/28/2008 12:00:00 AM	4190498	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	48	49	15	156.78	178.17	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800658	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	50	51	15	156.8	178.19	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800659	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	52	53	15	156.82	178.21	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800660	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	54	55	15	156.84	178.23	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800661	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	56	57	15	156.86	178.25	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800662	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	58	59	15	156.88	178.27	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800663	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	60	61	15	156.9	178.29	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800664	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	62	63	15	156.92	178.31	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800665	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	64	65	15	156.94	178.33	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800666	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	66	67	15	156.96	178.35	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800667	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	68	69	15	156.98	178.37	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800668	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	70	71	15	157	178.39	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800669	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	72	73	15	157.02	178.41	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800670	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	74	75	15	157.04	178.43	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800671	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	74	76	10	157.04	178.43	W	AW        	BCR	18679	A	----	9/16/2003 12:00:00 AM	4166793	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	76	77	15	157.06	178.45	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800672	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	78	79	15	157.08	178.47	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800673	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	80	81	15	157.1	178.49	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800674	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	82	83	15	157.12	178.51	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800675	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	83	84	15	157.13	178.52	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800960	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	84	85	15	157.14	178.53	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800676	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	85	86	15	157.15	178.54	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800965	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	86	87	15	157.16	178.55	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800677	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	87	88	15	157.17	178.56	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800966	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	88	89	15	157.18	178.57	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800678	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	88	90	8	157.18	178.57	W	Julie Bowl	SHI	MSP9999	A	PMAG      	4/7/2003 12:00:00 AM	4144946	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	89	90	15	157.19	178.58	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800967	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	90	91	15	157.2	178.59	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800679	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	90	91	2	157.2	178.59	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4859027	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	91	92	15	157.21	178.6	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800968	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	92	93	15	157.22	178.61	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800680	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	93	94	15	157.23	178.62	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800969	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	94	95	15	157.24	178.63	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800681	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	95	96	15	157.25	178.64	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800970	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	96	97	15	157.26	178.65	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800682	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	97	98	15	157.27	178.66	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800971	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	98	99	15	157.28	178.67	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800683	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	99	100	15	157.29	178.68	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800972	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	100	101	15	157.3	178.69	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800684	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	101	102	15	157.31	178.7	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800973	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	102	103	15	157.32	178.71	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800685	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	103	104	15	157.33	178.72	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800974	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	104	105	15	157.34	178.73	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800686	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	105	106	15	157.35	178.74	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800975	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	106	107	15	157.36	178.75	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800687	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	107	108	15	157.37	178.76	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800976	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	108	109	15	157.38	178.77	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800688	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	109	110	15	157.39	178.78	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800977	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	110	111	15	157.4	178.79	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800689	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	111	112	15	157.41	178.8	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800978	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	112	113	15	157.42	178.81	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800690	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	113	114	15	157.43	178.82	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800979	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	114	115	15	157.44	178.83	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800691	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	115	116	15	157.45	178.84	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800980	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	116	117	15	157.46	178.85	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800692	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	117	118	15	157.47	178.86	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800981	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	118	119	15	157.48	178.87	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800693	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	119	120	15	157.49	178.88	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800982	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	120	121	15	157.5	178.89	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800694	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	121	122	15	157.51	178.9	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800985	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	122	123	15	157.52	178.91	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800695	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	123	124	15	157.53	178.92	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800987	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	124	125	15	157.54	178.93	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800696	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	125	126	15	157.55	178.94	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800988	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	126	127	15	157.56	178.95	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800697	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	127	128	15	157.57	178.96	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800989	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	127	129	10	157.57	178.96	W	Micah Nico	SHI	18427	A	----	4/7/2003 12:00:00 AM	4144963	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	128	129.5	20	157.58	178.97	A	CW	BCR	22548	A	---	3/13/2012 12:00:00 AM	4455821	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	129	130	15	157.59	178.98	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800990	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	130	131	15	157.6	178.99	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800699	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	130	132	15	157.6	178.99	W	HC        	BCR	20755	C	----	7/28/2008 12:00:00 AM	4190499	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	130	132	10	157.6	178.99	W	DL        	BCR	18594	A	----	2/26/2004 12:00:00 AM	4174176	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	131	132	15	157.61	179	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800991	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	132	133	15	157.62	179.01	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800700	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	133	134	15	157.63	179.02	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800992	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	133	135	10	157.63	179.02	W	SF	BCR	22086	A	---	7/30/2010 12:00:00 AM	4406766	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	134	135	15	157.64	179.03	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800701	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	135	136	15	157.65	179.04	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800993	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	136	137	15	157.66	179.05	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800702	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	137	138	15	157.67	179.06	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800994	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	138	139	15	157.68	179.07	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800703	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	139	140	15	157.69	179.08	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800995	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	140	141	15	157.7	179.09	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800704	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	140	141	2	157.7	179.09	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4859028	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	141	142	15	157.71	179.1	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800996	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	142	143	15	157.72	179.11	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800705	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	143	144	15	157.73	179.12	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800997	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	144	145	15	157.74	179.13	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800706	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	145	146	15	157.75	179.14	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800998	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	146	147	15	157.76	179.15	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800707	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	147	148	15	157.77	179.16	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800999	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	148	149	15	157.78	179.17	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800709	&nbsp;	&nbsp;	0	
208	1264	A	17	H	4	no	149	150	15	157.79	179.18	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4801000	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	2	3	15	157.82	179.21	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800837	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	4	5	15	157.84	179.23	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800844	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	6	7	15	157.86	179.25	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800845	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	8	9	15	157.88	179.27	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800846	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	10	11	15	157.9	179.29	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800847	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	12	13	15	157.92	179.31	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800848	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	14	15	15	157.94	179.33	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800849	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	16	17	15	157.96	179.35	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800850	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	18	19	15	157.98	179.37	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800851	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	20	21	15	158	179.39	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800852	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	22	23	15	158.02	179.41	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800853	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	24	25	15	158.04	179.43	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800854	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	26	27	15	158.06	179.45	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800855	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	27	29	10	158.07	179.46	W	SF	BCR	22086	A	---	7/30/2010 12:00:00 AM	4406767	&nbsp;	&nbsp;	0	
208	1264	A	17	H	5	no	28	29	15	158.08	179.47	A	HBT	BCR	18590	B	---	2/4/2013 12:00:00 AM	4800856	&nbsp;	&nbsp;	0	
