XDIS-ASCII-Export of ASP.webview_samples_by_expedition_view_aspx, created on 11/16/2017 1:21:42 PM, SEPARATOR:TAB

EXPEDITION	SITE	HOLE	CORE	CORE_TYPE	SECTION	CC	TOP_DEPTH	BOTTOM_DEPTH	VOLUME	MBSF_TOP	MCD_TOP	HALF	ANALYST	LOCATION	REQUEST	REQUEST_PART	TYPE	SAMPLE_DATE	SAMPLE	IGSN	REMARKS	SUBSAMPLES	
208	1264	B	18	H	5	no	112	118	50	166.42	186.05	W	Takashi Ha	SHI	18425	A	----	4/9/2003 12:00:00 AM	4145722	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	113	114	15	166.43	186.06	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4805994	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	114	115	15	166.44	186.07	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4805995	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	115	117	10	166.45	186.08	W	SF	BCR	22086	A	---	7/30/2010 12:00:00 AM	4406774	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	115	116	15	166.45	186.08	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4805996	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	116	117	15	166.46	186.09	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4805997	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	117	118	15	166.47	186.1	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4805998	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	118	119	15	166.48	186.11	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4805999	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	119	120	15	166.49	186.12	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806000	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	120	121	2	166.5	186.13	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858979	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	120	121	15	166.5	186.13	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806001	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	121	122	15	166.51	186.14	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806002	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	122	123	15	166.52	186.15	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806003	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	123	124	15	166.53	186.16	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806004	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	124	125	15	166.54	186.17	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806005	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	125	126	15	166.55	186.18	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806006	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	126	127	15	166.56	186.19	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806007	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	127	128	15	166.57	186.2	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806008	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	128	129	15	166.58	186.21	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806009	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	129	130	15	166.59	186.22	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806010	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	130	131	15	166.6	186.23	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806011	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	131	132	15	166.61	186.24	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806012	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	131	133	15	166.61	186.24	W	HC        	BCR	20755	C	----	7/28/2008 12:00:00 AM	4190526	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	132	133	15	166.62	186.25	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806013	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	133	134	15	166.63	186.26	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806014	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	134	135	15	166.64	186.27	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806015	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	135	136	15	166.65	186.28	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806016	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	136	137	15	166.66	186.29	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806017	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	137	138	15	166.67	186.3	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806018	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	138	139	15	166.68	186.31	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806019	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	139	140	15	166.69	186.32	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806020	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	140	141	15	166.7	186.33	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806021	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	141	142	15	166.71	186.34	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806022	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	142	143	15	166.72	186.35	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806023	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	143	144	15	166.73	186.36	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806024	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	144	145	15	166.74	186.37	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806025	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	145	146	15	166.75	186.38	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806026	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	146	147	15	166.76	186.39	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806027	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	147	148	15	166.77	186.4	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806028	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	148	149	15	166.78	186.41	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806029	&nbsp;	&nbsp;	0	
208	1264	B	18	H	5	no	149	150	15	166.79	186.42	A	HBT	BCR	18590	B	---	2/7/2013 12:00:00 AM	4806030	&nbsp;	&nbsp;	0	
208	1264	B	18	H	6	no	0	1	15	166.8	186.43	W	HBT	BCR	18590	B	---	1/14/2014 12:00:00 AM	4887163	&nbsp;	odd # stayed in Bremen	0	
208	1264	B	18	H	6	no	1	2	15	166.81	186.44	W	HBT	BCR	18590	B	---	1/14/2014 12:00:00 AM	4887164	&nbsp;	odd # stayed in Bremen	0	
208	1264	B	18	H	6	no	2	3	15	166.82	186.45	W	HBT	BCR	18590	B	---	1/14/2014 12:00:00 AM	4887165	&nbsp;	odd # stayed in Bremen	0	
208	1264	B	18	H	6	no	3	4	15	166.83	186.46	W	HBT	BCR	18590	B	---	1/14/2014 12:00:00 AM	4887166	&nbsp;	odd # stayed in Bremen	0	
208	1264	B	18	H	6	no	4	5	15	166.84	186.47	W	HBT	BCR	18590	B	---	1/14/2014 12:00:00 AM	4887167	&nbsp;	odd # stayed in Bremen	0	
208	1264	B	18	H	6	no	5	7	10	166.85	186.48	W	SF	BCR	22086	A	---	7/30/2010 12:00:00 AM	4406775	&nbsp;	&nbsp;	0	
208	1264	B	18	H	6	no	5	6	8	166.85	186.48	W	HBT	BCR	18590	B	---	1/14/2014 12:00:00 AM	4887168	&nbsp;	odd # stayed in Bremen	0	
208	1264	B	18	H	6	no	6	7	8	166.86	186.49	W	HBT	BCR	18590	B	---	1/14/2014 12:00:00 AM	4887169	&nbsp;	odd # stayed in Bremen	0	
208	1264	B	18	H	6	no	7	8	8	166.87	186.5	W	HBT	BCR	18590	B	---	1/14/2014 12:00:00 AM	4887170	&nbsp;	odd # stayed in Bremen	0	
208	1264	B	18	H	6	no	7	9	10	166.87	186.5	W	DL        	BCR	18594	A	----	2/26/2004 12:00:00 AM	4174151	&nbsp;	&nbsp;	0	
208	1264	B	18	H	6	no	8	9	8	166.88	186.51	W	HBT	BCR	18590	B	---	1/14/2014 12:00:00 AM	4887171	&nbsp;	odd # stayed in Bremen	0	
208	1264	B	18	H	6	no	9	10	15	166.89	186.52	W	HBT	BCR	18590	B	---	1/14/2014 12:00:00 AM	4887172	&nbsp;	odd # stayed in Bremen	0	
208	1264	B	18	H	6	no	13	15	15	166.93	186.56	W	HC        	BCR	20755	C	----	7/28/2008 12:00:00 AM	4190527	&nbsp;	&nbsp;	0	
208	1264	B	18	H	6	no	20	21	2	167	186.63	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858981	&nbsp;	&nbsp;	0	
208	1264	B	18	H	6	no	42	48	50	167.22	186.85	W	Takashi Ha	SHI	18425	A	----	4/9/2003 12:00:00 AM	4145723	&nbsp;	&nbsp;	0	
208	1264	B	18	H	6	no	44	46	15	167.24	186.87	W	HC        	BCR	20755	C	----	7/28/2008 12:00:00 AM	4190528	&nbsp;	&nbsp;	0	
208	1264	B	18	H	6	no	70	71	2	167.5	187.13	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858982	&nbsp;	&nbsp;	0	
208	1264	B	18	H	6	no	111	113	15	167.91	187.54	W	HC        	BCR	20755	C	----	7/28/2008 12:00:00 AM	4190529	&nbsp;	&nbsp;	0	
208	1264	B	18	H	6	no	120	120	2	168	187.63	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858983	&nbsp;	&nbsp;	0	
208	1264	B	18	H	7	no	40	41	2	168.4	188.03	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858985	&nbsp;	&nbsp;	0	
208	1264	B	18	H	7	no	42	48	50	168.42	188.05	W	Takashi Ha	SHI	18425	A	----	4/9/2003 12:00:00 AM	4145724	&nbsp;	&nbsp;	0	
208	1264	B	18	H	7	no	60	62	15	168.6	188.23	W	HC        	BCR	20755	C	----	7/28/2008 12:00:00 AM	4190530	&nbsp;	&nbsp;	0	
208	1264	B	18	H	7	no	90	91	2	168.9	188.53	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858986	&nbsp;	&nbsp;	0	
208	1264	B	18	H	8	yes	13	18	176	169.13	188.76	WR	Christophe	SHI	MSP9999	A	PAL       	4/7/2003 12:00:00 AM	4144971	&nbsp;	&nbsp;	0	
208	1264	B	19	H	1	no	20	21	2	169	189.79	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858988	&nbsp;	&nbsp;	0	
208	1264	B	19	H	1	no	48	49	5	169.28	190.07	W	AM	BCR	050465IODP	A	---	4/13/2017 12:00:00 AM	5034549	IBCR0208RXLOWZ3	&nbsp;	0	
208	1264	B	19	H	1	no	48	50	20	169.28	190.07	W	NR	BCR	056026IODP	A	---	10/9/2017 12:00:00 AM	5052014	IBCR0208RXQ5A04	&nbsp;	0	
208	1264	B	19	H	1	no	58	64	50	169.38	190.17	W	Takashi Ha	SHI	18425	A	----	4/9/2003 12:00:00 AM	4145726	&nbsp;	&nbsp;	0	
208	1264	B	19	H	1	no	70	71	2	169.5	190.29	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858987	&nbsp;	&nbsp;	0	
208	1264	B	19	H	1	no	120	121	2	170	190.79	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858989	&nbsp;	&nbsp;	0	
208	1264	B	19	H	2	no	20	21	2	170.5	191.29	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858990	&nbsp;	&nbsp;	0	
208	1264	B	19	H	2	no	70	71	2	171	191.79	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858991	&nbsp;	&nbsp;	0	
208	1264	B	19	H	2	no	120	122	20	171.5	192.29	W	NR	BCR	056026IODP	A	---	10/9/2017 12:00:00 AM	5052043	IBCR0208RXJ6A04	&nbsp;	0	
208	1264	B	19	H	2	no	120	121	2	171.5	192.29	W	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858992	&nbsp;	&nbsp;	0	
208	1264	B	19	H	2	no	130	136	50	171.6	192.39	W	Takashi Ha	SHI	18425	A	----	4/9/2003 12:00:00 AM	4145727	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	0	1	15	171.8	192.59	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803986	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	1	2	15	171.81	192.6	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803987	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	2	3	15	171.82	192.61	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803988	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	3	4	15	171.83	192.62	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803989	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	4	5	15	171.84	192.63	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803990	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	5	6	15	171.85	192.64	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803991	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	6	7	15	171.86	192.65	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803992	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	7	8	15	171.87	192.66	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803993	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	8	9	15	171.88	192.67	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803994	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	9	10	15	171.89	192.68	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803995	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	10	11	15	171.9	192.69	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803996	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	11	12	15	171.91	192.7	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803997	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	12	13	15	171.92	192.71	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803998	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	13	14	15	171.93	192.72	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4803999	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	14	15	15	171.94	192.73	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804000	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	15	16	15	171.95	192.74	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804001	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	16	17	15	171.96	192.75	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804002	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	17	18	15	171.97	192.76	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804003	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	18	19	15	171.98	192.77	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804004	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	19	20	15	171.99	192.78	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804005	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	20	21	15	172	192.79	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804006	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	20	21	2	172	192.79	A	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858995	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	21	22	15	172.01	192.8	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804007	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	22	23	15	172.02	192.81	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804008	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	23	24	15	172.03	192.82	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804009	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	24	25	15	172.04	192.83	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804010	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	25	26	15	172.05	192.84	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804011	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	26	27	15	172.06	192.85	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804012	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	27	28	15	172.07	192.86	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804013	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	28	29	15	172.08	192.87	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804014	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	29	30	15	172.09	192.88	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804015	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	30	31	15	172.1	192.89	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804016	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	31	32	15	172.11	192.9	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804017	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	32	33	15	172.12	192.91	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804018	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	33	34	15	172.13	192.92	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804019	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	33.5	35	20	172.135	192.925	A	CW	BCR	22548	A	---	3/13/2012 12:00:00 AM	4455857	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	34	35	15	172.14	192.93	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804020	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	35	36	15	172.15	192.94	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804021	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	36	37	15	172.16	192.95	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804022	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	37	38	15	172.17	192.96	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804023	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	38	39	15	172.18	192.97	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804024	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	39	40	15	172.19	192.98	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804025	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	40	42	10	172.2	192.99	W	CS	BCR	22086	A	---	8/2/2010 12:00:00 AM	4413026	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	40	41	15	172.2	192.99	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804026	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	41	42	15	172.21	193	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804027	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	42	43	15	172.22	193.01	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804028	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	43	44	15	172.23	193.02	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804029	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	44	45	15	172.24	193.03	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804030	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	45	46	15	172.25	193.04	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804031	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	46	47	15	172.26	193.05	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804032	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	47	48	15	172.27	193.06	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804033	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	48	49	15	172.28	193.07	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804034	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	49	50	15	172.29	193.08	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804035	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	50	52	15	172.3	193.09	W	HC        	BCR	20755	C	----	7/28/2008 12:00:00 AM	4190531	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	50	51	15	172.3	193.09	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804036	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	51	52	15	172.31	193.1	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804037	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	52	53	15	172.32	193.11	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804038	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	53	54	15	172.33	193.12	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804039	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	54	55	15	172.34	193.13	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804040	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	55	56	15	172.35	193.14	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804041	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	56	57	15	172.36	193.15	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804042	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	57	58	15	172.37	193.16	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804043	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	58	59	15	172.38	193.17	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804044	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	59	60	15	172.39	193.18	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804045	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	60	61	15	172.4	193.19	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804046	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	61	62	15	172.41	193.2	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804047	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	62	63	15	172.42	193.21	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804048	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	63	64	15	172.43	193.22	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804049	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	64	65	15	172.44	193.23	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804050	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	65	66	15	172.45	193.24	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804051	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	66	67.5	20	172.46	193.25	A	CW	BCR	22548	A	---	3/13/2012 12:00:00 AM	4455858	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	66	67	15	172.46	193.25	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804052	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	67	68	15	172.47	193.26	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804053	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	68	69	15	172.48	193.27	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804054	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	69	70	15	172.49	193.28	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804055	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	70	71	2	172.5	193.29	A	MB	BCR	22903	A	---	6/18/2013 12:00:00 AM	4858996	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	70	71	15	172.5	193.29	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804056	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	71	72	15	172.51	193.3	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804057	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	72	73	15	172.52	193.31	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804058	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	73	74	15	172.53	193.32	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804059	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	74	75	15	172.54	193.33	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804060	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	75	76	15	172.55	193.34	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804061	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	76	77	15	172.56	193.35	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804062	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	77	78	15	172.57	193.36	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804063	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	78	79	15	172.58	193.37	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804064	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	79	80	15	172.59	193.38	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804065	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	80	81	15	172.6	193.39	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804066	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	81	82	15	172.61	193.4	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804067	&nbsp;	&nbsp;	0	
208	1264	B	19	H	3	no	82	83	15	172.62	193.41	W	HBT	BCR	18590	B	---	2/6/2013 12:00:00 AM	4804068	&nbsp;	&nbsp;	0	
