XDIS-ASCII-Export of ASP.webview_samples_by_expedition_view_aspx, created on 11/15/2017 10:43:40 AM, SEPARATOR:TAB

EXPEDITION	SITE	HOLE	CORE	CORE_TYPE	SECTION	CC	TOP_DEPTH	BOTTOM_DEPTH	VOLUME	MBSF_TOP	MCD_TOP	HALF	ANALYST	LOCATION	REQUEST	REQUEST_PART	TYPE	SAMPLE_DATE	SAMPLE	IGSN	REMARKS	SUBSAMPLES	
105	647	A	16	R	2	no	40	40	1	147	147	W	SHF       	SHI	MSP9999	A	VAC       	9/20/2001 12:00:00 AM	3305789	&nbsp;	Added for migration of vacutainer data	0	
105	647	A	16	R	2	no	54	59	20	147.14	147.14	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3295858	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	62	64	10	147.22	147.22	W	BD        	GCR	10300	A	----	11/25/1998 12:00:00 AM	3296806	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	64	69	30	147.24	147.24	W	PAW       	ECR	12207	A	----	11/25/1998 12:00:00 AM	3292848	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	65	66	2	147.25	147.25	W	JKL       	ECR	10298	A	----	11/25/1998 12:00:00 AM	3294195	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	68	70	10	147.28	147.28	W	BD        	GCR	13816	A	----	11/25/1998 12:00:00 AM	3296807	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	71	78	50	147.31	147.31	W	LEE       	ECR	10680	A	----	11/25/1998 12:00:00 AM	3292521	&nbsp;	KAM SMPL INT 54-59	0	
105	647	A	16	R	2	no	78	82	20	147.38	147.38	W	BD        	GCR	10311	A	----	11/25/1998 12:00:00 AM	3296808	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	90	92	10	147.5	147.5	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3296809	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	124	130	50	147.84	147.84	W	JDM       	ECR	11768	A	----	11/25/1998 12:00:00 AM	3292574	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	126	128	10	147.86	147.86	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3296810	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	128	130	10	147.88	147.88	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3295844	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	141	143	10	148.01	148.01	W	BD        	GCR	10316	A	----	11/25/1998 12:00:00 AM	3296811	&nbsp;	&nbsp;	0	
105	647	A	16	R	2	no	146	146	10	148.06	148.06	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3296812	&nbsp;	&nbsp;	0	
105	647	A	16	R	3	no	2	4	10	148.12	148.12	W	BD        	GCR	10320	A	----	11/25/1998 12:00:00 AM	3296813	&nbsp;	&nbsp;	0	
105	647	A	16	R	3	no	9	11	10	148.19	148.19	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3296814	&nbsp;	&nbsp;	0	
105	647	A	16	R	3	no	14	16	10	148.24	148.24	W	BD        	GCR	10320	A	----	11/25/1998 12:00:00 AM	3296815	&nbsp;	&nbsp;	0	
105	647	A	16	R	3	no	16	19	15	148.26	148.26	W	BD        	GCR	10297	A	----	11/25/1998 12:00:00 AM	3296816	&nbsp;	&nbsp;	0	
105	647	A	16	R	3	no	22	24	10	148.32	148.32	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3295845	&nbsp;	&nbsp;	0	
105	647	A	16	R	3	no	26	28	10	148.36	148.36	W	BD        	GCR	10303	A	----	11/25/1998 12:00:00 AM	3296817	&nbsp;	&nbsp;	0	
105	647	A	16	R	3	no	30	37	50	148.4	148.4	W	LEE       	ECR	10680	A	----	11/25/1998 12:00:00 AM	3292522	&nbsp;	PARTIAL SECTION; SOLID CHUNK	0	
105	647	A	16	R	3	no	31	32	10	148.41	148.41	W	DON       	SHI	MSP9999	A	PP        	8/24/2001 12:00:00 AM	3304933	&nbsp;	ADDED IN MIGRATION	0	
105	647	A	16	R	3	no	35	40	20	148.45	148.45	W	IMG       	SHI	10294	A	----	7/2/2007 12:00:00 AM	3307174	&nbsp;	DATA MIGRATION	0	
105	647	A	16	R	3	no	36	38	10	148.46	148.46	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3296818	&nbsp;	&nbsp;	0	
105	647	A	16	R	3	no	37	39	10	148.47	148.47	W	AW	BCR	22454	A	---	11/19/2011 12:00:00 AM	4447123	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	0	4	10	154.8	154.8	W	CW	BCR	22454	C	---	4/13/2012 12:00:00 AM	4466988	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	10	12	5	154.9	154.9	W	SHF       	SHI	MSP9999	A	CARB      	1/21/2005 12:00:00 AM	3306247	&nbsp;	Added for migration of Carbonate data	0	
105	647	A	17	R	1	no	33	35	10	155.13	155.13	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3296829	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	41	43	10	155.21	155.21	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3304234	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	50	52	15	155.3	155.3	W	BD        	GCR	10297	A	----	11/25/1998 12:00:00 AM	3296830	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	53	55	10	155.33	155.33	W	BD        	GCR	10322	A	----	11/25/1998 12:00:00 AM	3296843	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	55	57	10	155.35	155.35	W	BD        	GCR	10320	A	----	11/25/1998 12:00:00 AM	3296831	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	59	65	58	155.39	155.39	W	DAN       	ECR	18841	A	----	5/7/2004 12:00:00 AM	3306240	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	64	70	50	155.44	155.44	W	JDM       	ECR	11768	A	----	11/25/1998 12:00:00 AM	3292575	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	65	67	10	155.45	155.45	W	BD        	GCR	10320	A	----	11/25/1998 12:00:00 AM	3296832	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	72	74	10	155.52	155.52	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3296833	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	76	78	10	155.56	155.56	W	NS        	ECR	15235	B	----	11/25/1998 12:00:00 AM	3289596	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	79	84	20	155.59	155.59	W	BD        	GCR	10311	A	----	11/25/1998 12:00:00 AM	3304235	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	87	94	50	155.67	155.67	W	LEE       	ECR	10680	A	----	11/25/1998 12:00:00 AM	3292523	&nbsp;	KAM SMPL INT 107-112	0	
105	647	A	17	R	1	no	91	92	5	155.71	155.71	W	BD        	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3296826	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	91	92	5	155.71	155.71	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3293406	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	17	R	1	no	107	112	20	155.87	155.87	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3296834	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	114	116	10	155.94	155.94	W	CW	BCR	22454	C	---	4/13/2012 12:00:00 AM	4466989	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	116	118	10	155.96	155.96	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3296835	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	118	120	5	155.98	155.98	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3296846	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	123	125	10	156.03	156.03	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3296819	&nbsp;	ROCK MAG	0	
105	647	A	17	R	1	no	123	125	5	156.03	156.03	W	BD        	GCR	10304	A	----	11/25/1998 12:00:00 AM	3296825	&nbsp;	&nbsp;	0	
105	647	A	17	R	1	no	128	138	10	156.08	156.08	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3296836	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	3	9	60	156.33	156.33	W	DAN       	ECR	18841	A	----	5/7/2004 12:00:00 AM	3306241	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	9	11	10	156.39	156.39	W	BD        	GCR	10303	A	----	11/25/1998 12:00:00 AM	3296837	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	21	23	10	156.51	156.51	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3295890	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	28	28	1	156.58	156.58	W	SHF       	SHI	MSP9999	A	VAC       	9/20/2001 12:00:00 AM	3305790	&nbsp;	Added for migration of vacutainer data	0	
105	647	A	17	R	2	no	28	28	0	156.58	156.58	W	DON       	ECR	MSP9999	A	VAC       	4/10/2002 12:00:00 AM	3306060	&nbsp;	ONLY A NOISY BASELINE ON PRINTOUT. ADDED IN M	0	
105	647	A	17	R	2	no	40	42	10	156.7	156.7	W	BD        	GCR	10316	A	----	11/25/1998 12:00:00 AM	3295891	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	43	45	10	156.73	156.73	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3295892	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	47	49	10	156.77	156.77	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3295893	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	54	56	10	156.84	156.84	W	BD        	GCR	10322	A	----	11/25/1998 12:00:00 AM	3295894	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	70	71	2	157	157	W	JKL       	ECR	10298	A	----	11/25/1998 12:00:00 AM	3294196	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	73	75	10	157.03	157.03	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3295895	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	81	86	20	157.11	157.11	W	BD        	GCR	10311	A	----	11/25/1998 12:00:00 AM	3295896	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	89	91	10	157.19	157.19	W	BD        	GCR	10322	A	----	11/25/1998 12:00:00 AM	3295897	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	97	97	10	157.27	157.27	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3296820	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	116	121	20	157.46	157.46	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3295898	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	127	129	10	157.57	157.57	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3295899	&nbsp;	&nbsp;	0	
105	647	A	17	R	2	no	132	134	10	157.62	157.62	W	BD        	GCR	13816	A	----	11/25/1998 12:00:00 AM	3295900	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	30	32	10	158.1	158.1	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3295901	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	34	41	50	158.14	158.14	W	LEE       	ECR	10680	A	----	11/25/1998 12:00:00 AM	3290801	&nbsp;	KAM SMPL INT 45-50	0	
105	647	A	17	R	3	no	40	42	10	158.2	158.2	W	BD        	GCR	10300	A	----	11/25/1998 12:00:00 AM	3295902	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	45	50	20	158.25	158.25	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3295903	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	53	55	10	158.33	158.33	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3295904	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	57	63	60	158.37	158.37	W	DAN       	ECR	18841	A	----	5/7/2004 12:00:00 AM	3306242	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	63	68	20	158.43	158.43	W	BD        	GCR	10318	A	----	11/25/1998 12:00:00 AM	3295905	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	71	73	20	158.51	158.51	W	GAR       	ECR	17527	A	----	4/5/2001 12:00:00 AM	3304803	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	75	77	10	158.55	158.55	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3295906	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	82	87	20	158.62	158.62	W	BD        	GCR	10311	A	----	11/25/1998 12:00:00 AM	3295907	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	91	93	10	158.71	158.71	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3296821	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	101	102	5	158.81	158.81	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3293407	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	17	R	3	no	101	102	5	158.81	158.81	W	BD        	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3296827	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	111	113	10	158.91	158.91	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3295908	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	115	121	50	158.95	158.95	W	JDM       	ECR	11768	A	----	11/25/1998 12:00:00 AM	3292576	&nbsp;	&nbsp;	0	
105	647	A	17	R	3	no	128	130	10	159.08	159.08	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3295909	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	0	2	10	159.3	159.3	W	CW	BCR	22454	C	---	4/13/2012 12:00:00 AM	4466990	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	32	34	10	159.62	159.62	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3295910	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	51	53	10	159.81	159.81	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3295911	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	59	61	10	159.89	159.89	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3295912	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	68	70	10	159.98	159.98	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3296822	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	80	85	20	160.1	160.1	W	BD        	GCR	10311	A	----	11/25/1998 12:00:00 AM	3295913	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	88	93	20	160.18	160.18	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3304185	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	94	96	10	160.24	160.24	W	BD        	GCR	10303	A	----	11/25/1998 12:00:00 AM	3295914	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	96	100	30	160.26	160.26	W	PAW       	ECR	12207	A	----	11/25/1998 12:00:00 AM	3292849	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	103	105	15	160.33	160.33	W	BD        	GCR	10297	A	----	11/25/1998 12:00:00 AM	3296845	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	107	110	15	160.37	160.37	W	BD        	GCR	10320	A	----	11/25/1998 12:00:00 AM	3296844	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	111	113	10	160.41	160.41	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3295915	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	116	118	10	160.46	160.46	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3295916	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	119	120	5	160.49	160.49	W	0SP       	GCR	MSP9999	A	CARB      	11/25/1998 12:00:00 AM	3296505	&nbsp;	&nbsp;	0	
105	647	A	17	R	4	no	120	150	1020	160.5	160.5	WR	LDB       	GCR	MSP9999	A	OG        	11/25/1998 12:00:00 AM	3292825	&nbsp;	CUT &amp; WRAPPED	0	
105	647	A	17	R	5	no	24	28	20	161.04	161.04	W	BD        	ECR	10323	A	----	11/25/1998 12:00:00 AM	3303852	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	34	36	10	161.14	161.14	W	BD        	GCR	10294	A	----	11/25/1998 12:00:00 AM	3295917	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	38	45	50	161.18	161.18	W	LEE       	ECR	10680	A	----	11/25/1998 12:00:00 AM	3290802	&nbsp;	KAM SMPL INT 99-105	0	
105	647	A	17	R	5	no	50	52	10	161.3	161.3	W	BD        	GCR	10296	A	----	11/25/1998 12:00:00 AM	3304186	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	58	60	10	161.38	161.38	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3295918	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	64	66	20	161.44	161.44	W	GAR       	ECR	17527	A	----	4/5/2001 12:00:00 AM	3304804	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	70	71	2	161.5	161.5	W	JKL       	ECR	10298	A	----	11/25/1998 12:00:00 AM	3294197	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	71	77	50	161.51	161.51	W	BD        	GCR	10347	A	----	11/25/1998 12:00:00 AM	3295919	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	82	85	20	161.62	161.62	W	BD        	GCR	10311	A	----	11/25/1998 12:00:00 AM	3295920	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	99	105	20	161.79	161.79	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3295921	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	111	113	10	161.91	161.91	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3296838	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	113	119	50	161.93	161.93	W	JDM       	ECR	11768	A	----	11/25/1998 12:00:00 AM	3292577	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	118	120	10	161.98	161.98	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3296823	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	125	127	10	162.05	162.05	W	BD        	GCR	10314	A	----	11/25/1998 12:00:00 AM	3296839	&nbsp;	&nbsp;	0	
105	647	A	17	R	5	no	129	130	5	162.09	162.09	W	BD        	GCR	10295	A	----	11/25/1998 12:00:00 AM	3293408	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	17	R	5	no	129	130	5	162.09	162.09	W	BD        	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3296828	&nbsp;	&nbsp;	0	
105	647	A	17	R	6	no	5	10	20	162.35	162.35	W	BD        	GCR	10311	A	----	11/25/1998 12:00:00 AM	3296840	&nbsp;	&nbsp;	0	
105	647	A	17	R	6	no	15	17	10	162.45	162.45	W	BD        	GCR	10307	A	----	11/25/1998 12:00:00 AM	3296841	&nbsp;	&nbsp;	0	
105	647	A	17	R	6	no	25	30	20	162.55	162.55	W	BD        	GCR	10310	A	----	11/25/1998 12:00:00 AM	3296842	&nbsp;	&nbsp;	0	
105	647	A	17	R	6	no	29	31	10	162.59	162.59	W	BD        	GCR	10324	A	----	11/25/1998 12:00:00 AM	3296824	&nbsp;	&nbsp;	0	
105	647	A	17	R	6	no	31	36	20	162.61	162.61	W	IMG       	SHI	10294	A	----	7/2/2007 12:00:00 AM	3307175	&nbsp;	DATA MIGRATION	0	
105	647	A	17	R	6	no	34	36	10	162.64	162.64	W	AW	BCR	22454	A	---	11/19/2011 12:00:00 AM	4447124	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	15	20	25	164.25	164.25	W	ALM       	GCR	10294	A	----	11/25/1998 12:00:00 AM	3296848	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	18	20	10	164.28	164.28	W	NS        	ECR	15235	B	----	11/25/1998 12:00:00 AM	3289597	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	23	28	20	164.33	164.33	W	ALM       	GCR	10303	A	----	11/25/1998 12:00:00 AM	3296849	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	32	34	10	164.42	164.42	W	ALM       	GCR	10307	A	----	11/25/1998 12:00:00 AM	3296850	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	33	37	25	164.43	164.43	W	LEE       	ECR	10680	A	----	11/25/1998 12:00:00 AM	3290803	&nbsp;	SC MESSY; KAM SMPL INT 70-75	0	
105	647	A	18	R	1	no	38	40	10	164.48	164.48	W	ALM       	GCR	10322	A	----	11/25/1998 12:00:00 AM	3296851	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	42	46	20	164.52	164.52	W	BD        	ECR	10323	A	----	11/25/1998 12:00:00 AM	3289002	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	48	50	10	164.58	164.58	W	CW	BCR	22454	C	---	4/13/2012 12:00:00 AM	4466995	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	50	52	10	164.6	164.6	W	ALM       	GCR	10296	A	----	11/25/1998 12:00:00 AM	3296852	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	58	60	5	164.68	164.68	W	JKL       	ECR	10550	A	----	11/25/1998 12:00:00 AM	3295269	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	62	64	10	164.72	164.72	W	ALM       	GCR	13816	A	----	11/25/1998 12:00:00 AM	3296853	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	70	75	20	164.8	164.8	W	ALM       	GCR	10310	A	----	11/25/1998 12:00:00 AM	3296854	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	80	82	10	164.9	164.9	W	ALM       	GCR	10311	A	----	11/25/1998 12:00:00 AM	3296855	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	93	95	10	165.03	165.03	W	ALM       	GCR	10320	A	----	11/25/1998 12:00:00 AM	3296856	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	95	103	50	165.05	165.05	W	JDM       	ECR	11768	A	----	11/25/1998 12:00:00 AM	3304023	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	99	103	15	165.09	165.09	W	ALM       	GCR	10297	A	----	11/25/1998 12:00:00 AM	3296857	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	107	109	10	165.17	165.17	W	ALM       	GCR	10300	A	----	11/25/1998 12:00:00 AM	3296858	&nbsp;	&nbsp;	0	
105	647	A	18	R	1	no	115	117	10	165.25	165.25	W	ALM       	GCR	10314	A	----	11/25/1998 12:00:00 AM	3296859	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	15	20	25	165.43	165.43	W	ALM       	GCR	10294	A	----	11/25/1998 12:00:00 AM	3296847	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	28	30	10	165.56	165.56	W	ALM       	GCR	10307	A	----	11/25/1998 12:00:00 AM	3296860	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	40	41	2	165.68	165.68	W	JKL       	ECR	10298	A	----	11/25/1998 12:00:00 AM	3294198	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	42	48	50	165.7	165.7	W	LEE       	ECR	10680	A	----	11/25/1998 12:00:00 AM	3290804	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	48	50	10	165.76	165.76	W	ALM       	GCR	10296	A	----	11/25/1998 12:00:00 AM	3296861	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	60	65	20	165.88	165.88	W	ALM       	GCR	10316	A	----	11/25/1998 12:00:00 AM	3296862	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	65	67	10	165.93	165.93	W	ALM       	GCR	10324	A	----	11/25/1998 12:00:00 AM	3296868	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	70	72	10	165.98	165.98	W	ALM       	GCR	10311	A	----	11/25/1998 12:00:00 AM	3296863	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	78	82	20	166.06	166.06	W	ALM       	GCR	10310	A	----	11/25/1998 12:00:00 AM	3304236	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	80	85	30	166.08	166.08	W	PAW       	ECR	12207	A	----	11/25/1998 12:00:00 AM	3304036	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	92	94	10	166.2	166.2	W	ALM       	GCR	10295	A	----	11/25/1998 12:00:00 AM	3292995	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	18	R	2	no	92	94	10	166.2	166.2	W	ALM       	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3296864	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	94	100	50	166.22	166.22	W	JDM       	ECR	11768	A	----	11/25/1998 12:00:00 AM	3292578	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	105	107	10	166.33	166.33	W	ALM       	GCR	10295	A	----	11/25/1998 12:00:00 AM	3296865	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	115	117	10	166.43	166.43	W	ALM       	GCR	10314	A	----	11/25/1998 12:00:00 AM	3296866	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	119	124	20	166.47	166.47	W	ALM       	GCR	10318	A	----	11/25/1998 12:00:00 AM	3296867	&nbsp;	&nbsp;	0	
105	647	A	18	R	2	no	119	124	20	166.47	166.47	W	IMG       	SHI	10294	A	----	7/2/2007 12:00:00 AM	3307176	&nbsp;	DATA MIGRATION	0	
105	647	A	18	R	2	no	122	124	10	166.5	166.5	W	CW	BCR	22454	C	---	4/13/2012 12:00:00 AM	4466996	&nbsp;	&nbsp;	0	
105	647	A	19	R	1	no	9	11	10	173.89	173.89	W	ALM       	GCR	10307	A	----	11/25/1998 12:00:00 AM	3304237	&nbsp;	&nbsp;	0	
105	647	A	19	R	1	no	9	11	10	173.89	173.89	W	CW	BCR	22454	C	---	4/13/2012 12:00:00 AM	4466997	&nbsp;	caution sticker: possible contamination	0	
105	647	A	19	R	1	no	23	29	50	174.03	174.03	W	LEE       	ECR	10680	A	----	11/25/1998 12:00:00 AM	3290805	&nbsp;	2 LITH: GRY &amp; GRN; KAM 96-100	0	
105	647	A	19	R	1	no	33	35	10	174.13	174.13	W	ALM       	GCR	10295	A	----	11/25/1998 12:00:00 AM	3296874	&nbsp;	&nbsp;	0	
105	647	A	19	R	1	no	48	50	10	174.28	174.28	W	ALM       	GCR	10296	A	----	11/25/1998 12:00:00 AM	3296880	&nbsp;	&nbsp;	0	
105	647	A	19	R	1	no	74	76	10	174.54	174.54	W	ALM       	GCR	10311	A	----	11/25/1998 12:00:00 AM	3296886	&nbsp;	&nbsp;	0	
105	647	A	19	R	1	no	81	87	50	174.61	174.61	W	JDM       	ECR	11768	A	----	11/25/1998 12:00:00 AM	3292579	&nbsp;	possible contam. w/refrig. oil	0	
105	647	A	19	R	1	no	83	85	10	174.63	174.63	W	ALM       	GCR	10295	A	----	11/25/1998 12:00:00 AM	3292996	&nbsp;	REDISTRIBUTED SHIPBOARD PP SAMPLE	0	
105	647	A	19	R	1	no	83	85	10	174.63	174.63	W	ALM       	GCR	MSP9999	A	PP        	11/25/1998 12:00:00 AM	3295861	&nbsp;	&nbsp;	0	
